"","Review_ID","Item_ID","Base_item_ID","Review_date","Reviewer_ID","Real_name","Verified_purchase","Rating","Title","Content","Total_votes_week1","Total_votes_week2","Total_votes_week3","Total_votes_week4","Total_votes_week5","Total_votes_week6","Total_votes_week7","Total_votes_week8","Total_votes_week9","Total_votes_week10","Total_votes_week11","Total_votes_week12","Total_votes_week13","Total_votes_week14","Total_votes_week15","Total_votes_week16","Total_votes_week17","Total_votes_week18","Total_votes_week19","Total_votes_week20","Total_votes_week21","Total_votes_week22","Total_votes_week23","Total_votes_week24","Helpful_votes_week1","Helpful_votes_week2","Helpful_votes_week3","Helpful_votes_week4","Helpful_votes_week5","Helpful_votes_week6","Helpful_votes_week7","Helpful_votes_week8","Helpful_votes_week9","Helpful_votes_week10","Helpful_votes_week11","Helpful_votes_week12","Helpful_votes_week13","Helpful_votes_week14","Helpful_votes_week15","Helpful_votes_week16","Helpful_votes_week17","Helpful_votes_week18","Helpful_votes_week19","Helpful_votes_week20","Helpful_votes_week21","Helpful_votes_week22","Helpful_votes_week23","Helpful_votes_week24"
"222","R10S6631JUJZI8","B0051VVOB2","","11/16/2011","A9A50VD2EU93F",TRUE,TRUE,3,"Depends on what you compare it to","After watching the Amazon presentation for the kindle fire, I was expecting it to work similar to a smaller ipad. I was way off. The Silk browser takes between 15 and 20 times as long to load a web page, compared to my ipad on the same network. I timed several webpages loading on both at the same time. Email works, but takes about double the time to load, and won't let you pinch to zoom, which is a problem because of the small font and screen size. The pinch to zoom works on other apps choppy, when it works at all, compared to the ipad that always works perfectly. The app store has nowhere near as many or as good apps, and way less free apps compared to the Apple app store. In short, for 40% as much money as an ipad, you get 50% the size, 50% the storage, 10% the apps, and 7% the speed. In other words, the ipad is a far better deal. I love my kindle for reading, but I can't thing of any use for my new kindle fire, except maybe a $200 paper weight. ******** UPDATE ********** I really want to like this product. Amazon is my favorite merchant and I am hoping to find an ipad type tablet that I can use with my class. (i teach high school.). A class set of ipads is more than I can afford, but a class set of kindle fires is more reasonable. Using the kindle fire for a couple weeks, I am still disappointed, but.... If ylou compare the fire to anipad, that is like Mike Tyson boxing a 3-year old: not a fair fight. The ipad is so far beyond the fire, in speed ease of use, apps, etc. But, the more fair comparison is kindle fire vs. Ipod touch. Both are the same price. Here too it is not a fair fight, the fire is far superior to the ipod touch for surfing the web, checking email, watching videos, playing games, etc. (everything except listening to music and portability). Also, the selection of educational apps is literally growing by the day. I just downloaded a couple good science apps today. And, the free app of the day is fun. If you want a tablet, you want an ipad. If you think the fire is a $200 ipad, ypu are kidding yourself. But, if $200 is all you are able or willing to spend and you want a mini tablet, the fire beats the ipod touch hands down. I am keeping my fire, but holding off on buying a class set of tablets for now.....",NA,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"223","R10S73TJ9H5WLJ","B0051VVOB2","","12/8/2011","A17DGLIUYHOEBO",TRUE,TRUE,3,"i cant see !!!","I am disappointed with this Kindle. I bought it more for the streaming international radio stations so I can listen to it at work and I was not able to add the plugs required to do so. VERY SAD. For the life of me I was not able to change the size of the font. The kindle looks Beautiful do not take me wrong i gave it to my daughter and she loves IT.I wanted to get rid of my PC but i found myself adding one more gadget to my array of the ones I have now. (IPOD TOUCH, PC, Cellphone and now the kindle I am afraid NOT)I guess I will have to save for the IPAD or wait for someone to give it to me. all that said it is a beautiful machine, and I am sure you will find it to be a treasure to have, but it is not for me.",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"224","R10S9K0RCC9ZB8","B004XZL980","","6/23/2011","A1FDEIMRW91515",TRUE,FALSE,4,"A wonderful addition to my tech toys.","I got the Iconia Tab for Father's day this year, and I really love it. I have been using it extensively for IM, web surfing, playing games, and watching videos. I have really had no complaints. (None that can be laid at the feet of the device, anyway.) The Honeycomb operating system is elegant and easy to use. Acer's additions are also nice, and not terribly intrusive. There are some app 'groups' to make your experience a bit more streamlined, and the Acer Clear.fi media sharing software. Older Android apps work as well, with a few exceptions. However, once you find some tablet-optimized apps, you'll find yourself hungry for more. There's really no comparison between the slick UI of a tablet app like TweetComb and the ""everything is full screen"" experience of an Android 2.x app. Typing is surprisingly comfortable. If the tablet is resting on a stand or easel case, it's very simple. If you plan to work mostly with the device in-hand, I would suggest checking out Thumb Keyboard or something similar that lets you type at the edges of the screen. (I'm in the beta for Swiftkey X for Tablets and it's easy to use.) Games are responsive and pretty. I have played Angry Birds and Galaxy on Fire 2 extensively, and the experience is very smooth. The built in USB host port has been useful already, for transferring files off my USB thumb drive. Video takes a bit more work, but is still pretty easy. Out of the box, the system is compatible with H.264 (mp4) video. If you have a library of video files you'd like to use that don't match that, RockPlayer, VPlayer, and more are all out there waiting to be installed from the market. I gave this system a 4 instead of a 5 because of the power adapter. It's a proprietary power adapter, so there is no charging it from the PC. In addition, the cord is really too short for comfortable use while plugged in. However, battery life is great. I forgot to charge mine last night and am on hour 16 of use, with about 20% battery remaining.",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"225","R10SB852LPD22M","B0062W95R4","","6/26/2012","A21O9F22GXEPIA",FALSE,TRUE,4,"good","I think it worth to buy this, but I do not know about the unlocked thing. it takes any sim card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"226","R10SJ3631RPXM2","B0051VVOB2","","12/3/2011","A36E4LWF4XOPIK",FALSE,TRUE,5,"We absoltely LUV our Kindle Fire.I bought it for my wife as a bityhday present,","We absoltely LUV our Kindle Fire.I bought it for my wife as a biryhday present,we are sooo pleased w/the smooth and easy menu, plus lots n lots of applications. Super clear, super crisp display. Ty, Amazon for this amazing product!!! Ordered our Kindle and received it promptly.",NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"227","R10SLPDSTGAP8U","B0047DVXR0","B002C74BNG","1/1/2012","A245AST0T0AZTJ",TRUE,FALSE,5,"iPad2","I'll be the first to admit, I love toys. Gadgets, gizmos, anything electronic will catch my attention. THese toys are great, but my fascination is not longterm. Too soon after I spend my money on the latest ""must have"" the toy finds its way to the shelf as I move on. I held off on purchasing an iPad2 because of the cost and because I was fearful it would spend $730 for something I would later stash away nver to use again. Nothing could be further from the truth. I've had my iPad2 for about three months now and I love it more each day. I'm using it everyday for several hours. I use it for my work, and for fun. I listen to music, watch movies, and play with fun, educational apps. I have work-related apps. I use it for my local government role so I do not need to print paper forms and other official documents. I buy apps but I love the free ones. It is a challenge to find useful apps for free. I can manage my investments with it. I can use Google Earth and travel the world. I no longer consider my iPad2 just a toy. It is an intregal part of my life as I can quickly check emails and get headline news. I can follow sports teams and have my music collection. It is awkward to bring along during hikes, but I do have it in my car for the music. I have podcasts and iBooks. It will never replace my laptop, it will not replace my Kindle, but I cannot see myself without my iPad2. I strongly recommend the iPad2 to anyone who is even remotely considering buying one. You will be amazed at the number of uses you will find for it.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"228","R10SONFAWJ1CYF","B0051VVOB2","","1/24/2012","A37OBSKKUKWKQF",FALSE,TRUE,5,"pretty amazed at availability and quick turnaround-Kindle Fire!","Wow! There seemed to be a mad rush on the Kindle Fire this year at all the retail stores... just before Christmas of course.. I cannot believe I was able to access one on Amazon.com on 12/23/2011 and have it delivered the very next day - Dec. 24th, just in time to wrap it for Christmas.. Thank you!!! (the only downfall was that I was already staying at my father' house for the holidays and it was a gift for him... the box came to the door with Kindle Fire printed all over it!!) ha! Luckily, I answered the door and averted any awkward Christmas gaffe. thanks Amazon!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","R10SWMMC87KTT4","B0051OKO42","","8/12/2011","A30T41GXENFQ26",TRUE,TRUE,5,"One of the best tablets in the market","Bought this Acer Iconia a500 tablet a couple of weeks ago and I am really glad I made this choice. The first day I received it I updated it via wifi with the Honeycomb 3.1 release. This tablet is stylish and very well built. Here are the pros and cons that I have found so far: PROS ------- Excellent capacitive LCD screen, watchable from different angles Very well built device 2 USB ports (Normal size USB and Micro USB) 1 HDMI port 1 micro SD that supports High Capacity up to 32GB 32GB of internal storage 1 GB RAM 2 cameras (one of 5 Megapixels in the back and the other of 2 Megapixels for video conferences) Great 3d graphics performance with the NVidia chipset CONS ------- Some of these models have the microphone burried inside of the top of the screen, which makes it difficult for it to capture your voice while you are talking in a call through Skype. Apparently Acer corrected this in the newer a500 releases. Another flaw but that is related to the Honeycomb OS, is that Honeycomb devices are not recognized as a massive storage device when you connect them to Windows. Thus, this brings sync issues with some programs that require to access the device through a drive letter.",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"230","R10SXP6XTLQNSL","B0051VVOB2","","12/29/2011","A2GHJGABR9HPVA",FALSE,FALSE,5,"Addicted to the Kindle Fire","This tablet is awesome! It's simple, easy to use, and so much fun. As for the complaints regarding ""no camera""....well...that's what you get when you buy a tablet for $200. I've also read some reviews regarding the ""shut down"" button accidentally being pressed. Don't know how this happens really....I've only had it happen once and the Kindle Fire simply goes in sleep mode and you can just turn it back on. The absolutely BEST thing about this product is that there were a few glitches at first, and Amazon was responsible enough to listen to customer complaints and do an on air update for free. Most other companies wouldn't have cared. KUDOS AMAZON!!! Remember....you're not getting volume control buttons on the outside of the device and you're not getting a camera...but this is a small sacrifice to make for something so affordable. I read books, surf the internet, watch videos, listen to music, and play games on my Kindle every day and have a very hard time putting it down. Save your money and forget about the iPad.",NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"231","R10SY6SFHBPAAI","B0051VVOB2","","1/29/2012","A3M24WOBRG0P2X",FALSE,FALSE,3,"Ok, I guess.","For something that's $199, the Fire works pretty well. Internet browsing works fine, the display is pretty good, and it offers a whole bunch of apps in the app store. I've only had my Fire for a few weeks or so (it was a gift), and so far these are some of the things I don't like about it. -WiFi connection problems. I've noticed that a lot of people have been running in to this problem. My Fire used to connect to WiFi at home perfectly fine, but now it refuses to connect AT ALL. Kind of bugs me, considering the fact that I just want to download my books/apps and use the internet. -Isn't as ""loaded"" function wise as other tablets. But that's expected from the price, so I guess I'll just have to suck it up and deal with it. -No buttons. Being someone who's used to pressing a home button on an iPhone to get back to the home screen, I do find it a little annoying that I have to press the touch screen home button all the time (especially when I find myself having to practically stab the screen to get it to actually work). Also, it would be nice to have volume buttons on the side. -Sluggish touch screen. Sometimes it works great, sometimes it sucks. Not really comparable to an iPad/phone. -Can't change the background/splash screens/whatever they're called. Pretty self explanatory. -1Click purchasing. I kind of hate the fact that you can't use a gift card for your 1Click auto billing to buy things directly from the Fire. It's a little annoying that I have to get on another device to buy, then wait for it to download on my Kindle. I do realize that 1Click is pretty convenient, but as a teenager, I don't have a credit card, and don't plan on registering the credit card of a parent any time soon. There's a reason why I got the gift card in the first place. -Not a whole lot of storage. Maybe it's just me, but I don't quite feel like 8GB is enough. I'm not saying that I don't like this thing, I really do. The Fire is a pretty great product for its price, although I am looking forward to seeing where Amazon is going to take this next.",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
